paper name,url,headline,article,publication date
2023-10-15 00:00:00,industry,,Bangladesh Shipping Corporation posts Tk246cr net profit in FY23,https://www.tbsnews.net/economy/industry/bangladesh-shipping-corporation-posts-tk246cr-net-profit-fy23-719218
2023-11-05 00:00:00,industry,,Why RMG owners reluctant to build at Mirsarai economic zone,https://www.tbsnews.net/economy/industry/why-rmg-owners-reluctant-build-mirsarai-economic-zone-733246
" """"They (garment industry owners) have got the land allotment in the best locations. If they want", they suggested.Beza Executive Chairman Shaikh Yusuf Harun told TBS,," they can set up buildings on their plots next to the road immediately.""""The Beza project director feels that the apparel entrepreneurs who took lease of land might lack enthusiasm. """"That's why they are arguing with different excuses. If they were interested", they would have come to us to discuss any problem
2023-10-26 00:00:00,industry,,"PM wants quota-tariff free access of Bangladeshi goods to Belgium, Luxembourg till 2032",https://www.tbsnews.net/economy/industry/pm-wants-quota-tariff-free-access-bangladeshi-goods-belgium-luxembourg-till-2032
2023-10-20 00:00:00,industry,,"Furniture fair: Buyers turning to brand products for durability, artistry",https://www.tbsnews.net/economy/industry/furniture-fair-buyers-turning-brand-products-durability-artistry-723238
2023-10-09 00:00:00,industry,,"IndustriALL Bangladesh bashes CPD for proposing Tk17,568 minimum wage for RMG workers",https://www.tbsnews.net/economy/industry/industriall-bangladesh-bashes-cpd-proposing-tk17568-minimum-wage-rmg-workers-715234
2023-10-06 00:00:00,industry,,No more dependence on big brothers – common facility centres to help SME production,https://www.tbsnews.net/economy/industry/no-more-dependence-big-brothers-common-facility-centres-help-sme-production-713150
2023-09-25 00:00:00,industry,,Duty-waiver can raise annual cotton apparel exports to US by up to $800m: Expert,https://www.tbsnews.net/economy/industry/duty-waiver-can-add-800m-bangladesh-cotton-garment-export-usa-year-study-707026
2023-09-24 00:00:00,industry,,'Furniture industry will second largest export sector after RMG',https://www.tbsnews.net/economy/industry/furniture-industry-will-second-largest-export-sector-after-rmg-706486
2023-09-24 00:00:00,industry,,Mir Concrete Block leaps to grab stake in concrete brick market,https://www.tbsnews.net/economy/industry/mir-concrete-block-leaps-grab-stake-concrete-brick-market-706058
2023-09-23 00:00:00,industry,,'Initiatives taken to utilise by-products to make sugar mills profitable',https://www.tbsnews.net/economy/industry/initiatives-taken-utilise-products-make-sugar-mills-profitable-705866
2023-10-13 00:00:00,industry,,Govt urged to take initiative for LWG certification for leather industry,https://www.tbsnews.net/economy/industry/govt-urged-take-initiative-lwg-certification-leather-industry-717990
2023-10-06 00:00:00,industry,,Learning cross-border e-commerce emphasised for global market reach,https://www.tbsnews.net/economy/industry/learning-cross-border-e-commerce-emphasised-global-market-reach-713470
2023-10-12 00:00:00,industry,,Leather industry development authority to be formed: PM,https://www.tbsnews.net/economy/industry/leather-industry-development-authority-be-formed-pm-717326
2023-10-12 00:00:00,industry,,FBCCI to collaborate with entrepreneurs to revive ‘golden era’ of jute industry,https://www.tbsnews.net/economy/industry/fbcci-collaborate-entrepreneurs-revive-golden-era-jute-industry-717478
2023-09-24 00:00:00,industry,,Saidpur's cookware puts footprint in global market,https://www.tbsnews.net/economy/industry/saidpurs-cookware-puts-footprint-global-market-706026
2023-09-19 00:00:00,industry,,Saudi Arabia's DataVolt to invest $100 million at Bangabandhu Hi-Tech City,https://www.tbsnews.net/economy/industry/saudi-arabias-datavolt-invest-100-million-bangabandhu-hi-tech-city-702962
2023-09-03 00:00:00,industry,,CMSMEs needs all services under one roof,https://www.tbsnews.net/economy/industry/cmsmes-needs-all-services-under-one-roof-694082
2023-09-23 00:00:00,industry,,"Tk3,660cr project needed to set up factories in Plastic Industrial City: Study",https://www.tbsnews.net/economy/industry/tk3660cr-project-needed-set-factories-plastic-industrial-city-study-705834
2023-09-20 00:00:00,industry,,Marico Bangladesh goes into operation at Bangabandhu Shilpa Nagar,https://www.tbsnews.net/economy/industry/marico-bangladesh-goes-operation-bangabandhu-shilpa-nagar-704218
2023-09-19 00:00:00,industry,,Sri Lanka to work with SME Foundation to develop SME sector in Bangladesh,https://www.tbsnews.net/economy/industry/sri-lanka-sme-foundation-development-small-and-medium-entrepreneurs-bangladesh
2023-09-23 00:00:00,industry,,Entrepreneurs urged to invest in climate resilience projects,https://www.tbsnews.net/economy/industry/entrepreneurs-urged-invest-climate-resilience-projects-705846
2023-09-07 00:00:00,industry,,"Largest garment industry alliances urges for Tk23,000 minimum wage for workers at Amsterdam protest",https://www.tbsnews.net/economy/industry/largest-garment-industry-alliances-urges-tk23000-minimum-wage-workers-amsterdam
2023-09-20 00:00:00,industry,,Locally manufactured 375cc motorcycles allowed on local roads,https://www.tbsnews.net/economy/industry/locally-manufactured-375cc-motorcycles-allowed-local-roads-704214
2023-09-09 00:00:00,industry,,"After 13 years, Sirajganj BSCIC industrial park awaits another extension",https://www.tbsnews.net/economy/industry/after-13-years-sirajganj-bscic-industrial-park-awaits-another-extension-697266
2023-09-10 00:00:00,industry,,Shanta Lifestyle unveils 4 new partners,https://www.tbsnews.net/economy/industry/shanta-lifestyle-unveils-4-new-partners-698190
2023-09-20 00:00:00,industry,,"Cheaper scrap, low demand do little to bring down rod prices",https://www.tbsnews.net/economy/industry/cheaper-scrap-low-demand-do-little-bring-down-rod-prices-703594
2023-07-31 00:00:00,industry,,Tanners move to set up ETPs at own cost to catch up with world market,https://www.tbsnews.net/economy/industry/tanners-move-set-etps-own-cost-catch-world-market-674346
2023-08-14 00:00:00,industry,,Growing demand for hollow blocks drives industry expansion,https://www.tbsnews.net/economy/industry/growing-demand-hollow-blocks-drives-industry-expansion-682150
2023-08-10 00:00:00,industry,,South Korean company to invest $9.39 million in BEPZA EZ,https://www.tbsnews.net/economy/industry/south-korean-company-invest-939-million-bepza-ez-680414
2023-08-05 00:00:00,industry,,Shrimp exports sink as western consumers tighten spending,https://www.tbsnews.net/economy/industry/shrimp-exports-sink-western-consumers-tighten-spending-677066
2023-08-12 00:00:00,industry,,World's biggest jute mill nears commercial production,https://www.tbsnews.net/economy/industry/worlds-biggest-jute-mill-nears-commercial-production-680990
2023-08-21 00:00:00,industry,,Hosnabad tea garden workers on work abstention to demand due wages,https://www.tbsnews.net/economy/industry/tea-garden-workers-work-abstention-demand-due-wages-686166
2023-08-06 00:00:00,industry,,From Bogura to Britain  Local filter reaches global market,https://www.tbsnews.net/economy/industry/bogura-britain-local-filter-reaches-global-market-677766
2023-08-06 00:00:00,industry,,Carew & Company posts Tk58cr profit in FY23 on record liquor sales,https://www.tbsnews.net/economy/industry/carew-company-posts-tk58cr-profit-fy23-record-liquor-sales-677562
2023-08-01 00:00:00,industry,,"Confidence Group looks to Dhaka zone market, plans new cement factory",https://www.tbsnews.net/economy/industry/confidence-group-looks-dhaka-zone-market-plans-new-cement-factory-674974
2023-08-13 00:00:00,industry,,P2P Furniture opens an outlet in Khulna,https://www.tbsnews.net/economy/industry/p2p-furniture-opens-outlet-khulna-681890
2023-08-27 00:00:00,industry,,Jashore Bscic rebounding from Covid-19 slowdown,https://www.tbsnews.net/economy/industry/jashore-bscic-rebounding-covid-19-slowdown-689434
2023-08-20 00:00:00,industry,,RFL expands Bizli Cables product line with new medium-voltage cable,https://www.tbsnews.net/economy/industry/rfl-expands-bizli-cables-product-line-new-medium-voltage-cable-685254
2023-07-19 00:00:00,industry,,Beza to cancel land allocation in economic zones if factories not set up in time,https://www.tbsnews.net/economy/industry/beza-cancel-land-allocation-economic-zones-if-factories-not-set-time-668254
2023-07-17 00:00:00,industry,,Plastic industry policy finalised with 10-yr income tax holiday for entrepreneurs,https://www.tbsnews.net/economy/industry/plastic-industry-policy-finalised-10-yr-income-tax-holiday-entrepreneurs-666658
2023-07-09 00:00:00,industry,,How Pacific Jeans rides out scary time,https://www.tbsnews.net/economy/industry/how-pacific-jeans-rides-out-scary-time-662382
2023-07-02 00:00:00,industry,,Mobile phone production in Bangladesh hits 17-month low in May,https://www.tbsnews.net/economy/industry/mobile-phone-production-bangladesh-hits-17-month-low-may-658594
2023-07-15 00:00:00,industry,,"Bicycle makers face crisis as war, global economic slowdown hit export",https://www.tbsnews.net/economy/industry/bicycle-makers-face-crisis-war-global-economic-slowdown-hit-export-665554
2023-07-23 00:00:00,industry,,How non-compliance hindering leather industry growth,https://www.tbsnews.net/economy/industry/how-cetp-non-compliance-hindering-leather-industry-growth-670334
2023-07-25 00:00:00,industry,,"Tannery workers demand decent working conditions, scope for growth",https://www.tbsnews.net/economy/industry/tannery-workers-demand-decent-working-conditions-scope-growth-671078
2023-07-24 00:00:00,industry,,Coca-Cola appoints Ajay Vijay Bathija as Vice President of franchise operations in Southwest Asia,https://www.tbsnews.net/economy/industry/coca-cola-appoints-ajay-vijay-bathija-vice-president-franchise-operations-southwest
2023-07-24 00:00:00,industry,,Government aims to double fish production in 18 years,https://www.tbsnews.net/economy/industry/government-aims-double-fish-production-18-years-670794
2023-06-29 00:00:00,industry,,"Rainfall damages some rawhides, slows collection process",https://www.tbsnews.net/economy/industry/rawhides-begin-arriving-savar-tannery-estate-despite-lower-quantities-657962
2023-06-28 00:00:00,industry,,Cox's Bazar hotels see 50% bookings this Eid season despite hefty discounts,https://www.tbsnews.net/economy/industry/coxs-bazar-hotels-see-50-bookings-eid-season-despite-hefty-discounts-657630
2023-06-27 00:00:00,industry,,"With smooth power supply arrangement, overhauled CETP, Savar tannery ready for Eid",https://www.tbsnews.net/economy/industry/smooth-power-supply-arrangement-overhauled-cetp-savar-tannery-ready-eid-657386
2023-06-26 00:00:00,industry,,"Leather industrial estate ready for Eid, overhauling costs Tk1.16cr",https://www.tbsnews.net/economy/industry/leather-industrial-estate-ready-eid-overhauling-costs-tk116cr-656670
2023-06-19 00:00:00,industry,,15% of factories yet to pay May salaries: Industrial police,https://www.tbsnews.net/economy/industry/15-factories-yet-pay-may-salaries-industrial-police-652814
2023-06-24 00:00:00,industry,,First-ever South Korean ship enters Bangladesh for green recycling,https://www.tbsnews.net/economy/industry/scrap-ship-h-line-shipping-enters-green-shipyard-bangladesh-first-time-655422
2023-06-20 00:00:00,industry,,Rawhide businesses worry as salt price rises by Tk450 in a year,https://www.tbsnews.net/economy/industry/rawhide-businesses-worry-salt-price-rises-tk450-year-653418
2023-06-15 00:00:00,industry,,"Favourable policies, growing domestic demand supporting local refrigerator industry",https://www.tbsnews.net/supplement/favourable-policies-growing-domestic-demand-supporting-local-refrigerator-industry-650214
2023-05-31 00:00:00,industry,,"PM seeks larger Swedish investment in ICT, economic zones",https://www.tbsnews.net/economy/industry/pm-seeks-larger-swedish-investment-ict-economic-zones-641174
2023-06-01 00:00:00,industry,,Proposed budget will push housing industry towards crisis: REHAB president,https://www.tbsnews.net/economy/budget/proposed-budget-will-push-housing-industry-towards-crisis-rehab-president-642346
2023-05-30 00:00:00,industry,,Rejoinder and our reply,https://www.tbsnews.net/economy/industry/rejoinder-and-our-reply-641078
2023-06-08 00:00:00,industry,,"Despite global demand, food processing sector stays backward: Agri minister",https://www.tbsnews.net/economy/industry/despite-global-demand-food-processing-sector-stays-backward-agri-minister-646550
2023-06-04 00:00:00,industry,,Chemical warehouses finally moving to Shyampur,https://www.tbsnews.net/economy/industry/chemical-warehouses-finally-moving-shyampur-644058
2023-06-12 00:00:00,industry,,Cement industry demands relief from high-tax burden,https://www.tbsnews.net/economy/industry/cement-industry-demands-relief-high-tax-burden-648698
2023-05-31 00:00:00,industry,,'Persisting gas crisis to hurt many ceramic-makers',https://www.tbsnews.net/economy/industry/persisting-gas-crisis-hurt-many-ceramic-makers-641222
2023-05-23 00:00:00,industry,,Grey market casts long shadows on mobile makers,https://www.tbsnews.net/economy/industry/grey-market-casts-long-shadows-mobile-makers-636494
2023-05-11 00:00:00,industry,,Grameen UNIQLO announces closure of its business in Bangladesh,https://www.tbsnews.net/economy/industry/grameen-uniqlo-announces-closure-its-business-bangladesh-629878
